uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,sdgSampleCollected,parentSampleID,eventID,measurementDepth,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,publicationDate
166dd76d-d8e2-4514-8548-ef493b486b43,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-05-15T15:46Z,river,,,FLNT.C0.20190515,FLNT.20190515,,Van Dorn,7.81,93,129.5,24,3.7,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,20200224T171139Z
c2b03607-5609-4de6-ad76-a2a601731bbc,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-06-04T13:13Z,river,,,FLNT.C0.20190604,FLNT.20190604,,Van Dorn,7.21,90.3,192.2,26.9,2.9,0.5,,0000-0003-1571-3196,0000-0001-6607-7236,,20200224T172045Z
793fd6f9-bf54-4b1a-9780-15f1e9389ab6,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-06-18T14:47Z,river,,,FLNT.C0.20190618,FLNT.20190618,,Van Dorn,7.27,94.3,107.3,28.4,4.2,0.5,,0000-0002-7940-8177,0000-0001-6607-7236,,20200224T172045Z
fd65e031-1f5d-4a02-b07d-d4f811034eca,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-07-10T15:31Z,river,,,FLNT.C0.20190710,FLNT.20190710,,Van Dorn,3.82,49.5,150.9,28.6,2.7,0.5,,0000-0003-1571-3196,0000-0001-6607-7236,,20200224T172108Z
159a020a-e3d5-42f0-880a-e6159418a054,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-08-05T16:34Z,river,,,FLNT.C0.20190805,FLNT.20190805,,Van Dorn,7.74,98.9,174.1,28.1,1.6,0.5,,0000-0001-6607-7236,0000-0003-1571-3196,,20200224T172131Z
2195e7c2-f070-4a03-acfd-bdea06b7b704,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-08-13T15:26Z,river,,,FLNT.C0.20190813,FLNT.20190813,,Van Dorn,6.93,90.7,171.6,29.1,2.5,0.5,,0000-0003-1571-3196,0000-0002-7940-8177,,20200224T172131Z
90c09639-30fb-4be3-9e19-b0ecc8f9bd88,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-09-17T15:07Z,river,,,FLNT.C0.20190917,FLNT.20190917,,Van Dorn,7.64,96.5,183.3,27.2,2.2,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,20200224T172238Z
84ec32fd-8ffe-478d-8c90-dd1cbfc31d3b,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-09-24T14:54Z,river,,,FLNT.C0.20190924,FLNT.20190924,,Van Dorn,7.73,94.8,169.2,25.9,2.3,0.5,,0000-0001-6607-7236,0000-0003-1571-3196,,20200224T172238Z
c120a05b-02d0-468e-b167-7565c1a91e89,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-10-08T16:45Z,river,,,FLNT.C0.20191008,FLNT.20191008,,Van Dorn,7.69,95.1,196.7,25.8,2.5,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,20200309T161258Z
43cbd6ea-069e-4e33-9690-f36978082e70,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-11-12T18:45Z,river,,,FLNT.C0.20191112,FLNT.20191112,,Van Dorn,8.76,91.4,146.7,17.4,2.8,0.5,,0000-0001-6607-7236,0000-0003-1571-3196,,20200406T154215Z
5bd6e8c9-a4bd-4a20-bfd9-520787a5f1a8,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-11-19T14:04Z,river,,,FLNT.C0.20191119,FLNT.20191119,,Van Dorn,9.94,96.5,110,14.1,3.5,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,20200406T154215Z
6dc4218f-4f9f-4aa3-84c9-4d4461c9dfe1,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-12-10T16:02Z,river,,,FLNT.C0.20191210,FLNT.20191210,,Van Dorn,9.71,96.6,106.5,15.3,2.2,0.5,,0000-0003-1263-0213,0000-0003-1571-3196,,20200504T153759Z
5c66c7b4-38cf-4342-9063-c1dc9837253d,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-12-17T13:30Z,river,,,FLNT.C0.20191217,FLNT.20191217,,Van Dorn,10.25,97.3,1.2,13,4.7,0.5,,0000-0002-7940-8177,0000-0001-6607-7236,,20200504T153759Z
cebb9da7-430b-4b4e-9002-25af3527935e,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-01-07T15:30Z,river,,,FLNT.C0.20200107,FLNT.20200107,,Van Dorn,10.25,98.2,84.3,13.7,5.6,0.5,,0000-0003-1263-0213,0000-0001-6607-7236,,20200601T141019Z
3a396876-469f-4dfd-8208-ae4da398b26e,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-01-27T19:35Z,river,,,FLNT.C0.20200127,FLNT.20200127,,Van Dorn,9.6,89.8,103.4,12.2,4,0.5,,0000-0001-6607-7236,0000-0002-7940-8177,,20200601T141019Z
4c573a16-85e7-4a6d-9531-2542b316b23d,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-02-04T13:20Z,river,,Y,FLNT.C0.20200204,FLNT.20200204,,Van Dorn,10.09,92.9,111.9,11.8,3.4,0.5,,0000-0002-7940-8177,0000-0001-6607-7236,,20200406T161254Z
457ad3d6-9114-414a-afc9-8e9e6b9a4543,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-03-19T16:14Z,river,"",Y,FLNT.C0.20200319,FLNT.20200319,,Van Dorn,8.59,95.3,181.2,20.9,5.2,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,"",20200504T172102Z
1679f20a-a9b8-491c-8dbe-617e61b83834,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-03-31T04:00Z,river,logistical,"",FLNT.C0.20200331,FLNT.20200331,,"",,,,,,,,0000-0002-4570-7750,"",COVID19,20200504T172102Z
ac7ce9ed-18fb-4331-a7b9-b074648e719a,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-04-07T04:00Z,river,logistical,,FLNT.C0.20200407,FLNT.20200407,,,,,,,,,,0000-0002-4570-7750,,COVID19,20200601T141635Z
c0fd7f9d-43ab-4bcf-b214-4f23d9b852a8,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-04-14T04:00Z,river,logistical,,FLNT.C0.20200414,FLNT.20200414,,,,,,,,,,0000-0002-4570-7750,,COVID19,20200601T141635Z
acc7aaa1-19da-4fae-98f6-01ed8a57263f,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,,30,10,WGS84,,,,,,2020-04-21T04:00Z,river,logistical,,FLNT.C0.20200421,FLNT.20200421,,,,,,,,,,0000-0002-4570-7750,,COVID19,20200601T141635Z
436fb3a7-d7a5-45be-be03-8e3f8c66728f,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2020-04-28T04:00Z,river,logistical,,FLNT.C0.20200428,FLNT.20200428,,,,,,,,,,0000-0002-4570-7750,,COVID19,20200601T141635Z
3557f19e-fb18-4aff-a71c-4c74dfb3e36b,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-05-24T12:19Z,stream,,,GUIL.SS.20160524,GUIL.20160524,,Grab,8.27,101.1,207.7,22.8,,,,mpagan@neoninc.org,cirizarry@field-ops.org,,20200224T161809Z
ed7e2bf5-e808-4eae-98b2-4cecc5e41f9e,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-05-31T12:22Z,stream,,,GUIL.SS.20160531,GUIL.20160531,,Grab,7.85,95.5,203.8,22,,,,mviggiano@neoninc.org,cirizarry@field-ops.org,,20200224T161809Z
bccc6e78-1643-460c-b859-dd826d00c073,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-06-07T12:21Z,stream,,,GUIL.SS.20160607,GUIL.20160607,,Grab,,,,,,,,mpagan@neoninc.org,cirizarry@field-ops.org,,20200224T175622Z
4ca60bca-5f0c-4c73-ba11-bde1b7742eb1,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-06-14T12:08Z,stream,,,GUIL.SS.20160614,GUIL.20160614,,Grab,7.53,92.6,213.3,22.8,,,,mviggiano@neoninc.org,clopez@field-ops.org,,20200224T175622Z
4c0923d1-b20d-450b-980d-73dd9e76fe62,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-06-21T12:36Z,stream,,,GUIL.SS.20160621,GUIL.20160621,,Grab,8.67,105.3,219.2,22.1,,,,mpagan@neoninc.org,clopez@field-ops.org,,20200224T175622Z
111b3684-dd98-40af-909e-f5dbc85aa37d,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-07-19T12:14Z,stream,,,GUIL.SS.20160719,GUIL.20160719,,Grab,8.25,98,142.8,20.8,,,,mpagan@neoninc.org,clopez@field-ops.org,Vacuum pump broke while perfoming filtration at field. Samples were processed at DSF using the manifold.|Vacuum pump broke while perfoming filtration at field. Samples were processed at DSF using the manifold.,20200224T175307Z
d6129807-e752-4695-8a63-866019828b8e,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-07-26T12:18Z,stream,,,GUIL.SS.20160726,GUIL.20160726,,Grab,7.76,94.3,188.4,22.1,,,,mpagan@neoninc.org,kricks@field-ops.org,"",20200224T175307Z
128badea-1a54-45c4-be7a-1cf8eb10b5ee,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-08-09T12:23Z,stream,,,GUIL.SS.20160809,GUIL.20160809,,Grab,7.86,96.9,195.8,22.8,,,,mpagan@neoninc.org,clopez@field-ops.org,,20200224T161920Z
ccac6537-08e6-4a00-b949-804585958eb9,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-08-23T12:32Z,stream,,,GUIL.SS.20160823,GUIL.20160823,,Grab,8.9,97.3,167.7,21.7,,,,mpagan@neoninc.org,kricks@field-ops.org,,20200224T161920Z
35dc89f1-a127-4a59-b39b-991d1e08a94f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-09-06T12:40Z,stream,,,GUIL.SS.20160906,GUIL.20160906,,Grab,7.92,96,189.5,21.9,,,,mpagan@neoninc.org,kricks@field-ops.org,"",20200224T161903Z
c30ea19b-3827-4c09-a2a2-9c481807d254,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-09-13T12:40Z,stream,,,GUIL.SS.20160913,GUIL.20160913,,Grab,8.42,101.1,168.1,21.2,,,,mpagan@neoninc.org,kricks@field-ops.org,"",20200224T161903Z
73d745fb-6803-4cd8-a48f-921caba9156f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-09-22T12:39Z,stream,,,GUIL.SS.20160922,GUIL.20160922,,Grab,,,,,,,,mpagan@neoninc.org,clopez@field-ops.org,There was presence of tractors and electric generators emitting gases when SDG air samples were taken.|There was presence of tractors and electric generators emitting gases when SDG air samples were taken.,20200224T161903Z
8178bf6d-399b-4570-89a0-d3bee6e491f0,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-09-27T12:19Z,stream,,,GUIL.SS.20160927,GUIL.20160927,,Grab,8.46,100.7,200.4,21,,,,mpagan@neoninc.org,kricks@field-ops.org,"",20200224T161903Z
5e18c520-5724-42e4-ab21-5a599219a7ac,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-10-11T12:30Z,stream,,,GUIL.SS.20161011,GUIL.20161011,,Grab,7.74,90.6,201,21.8,,,,clopez@field-ops.org,kricks@field-ops.org,"",20200224T161852Z
bf6b630b-f202-4fcb-bbce-1b7186760b2a,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-10-19T12:43Z,stream,,,GUIL.SS.20161019,GUIL.20161019,,Grab,7.87,93.7,151.5,20.7,,,,mpagan@neoninc.org,clopez@field-ops.org,Flooding the day before,20200224T161852Z
40cab5b8-2f71-4c4f-8394-1c00758eb8de,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-10-26T12:26Z,stream,,,GUIL.SS.20161026,GUIL.20161026,,Grab,8.63,101.9,168.9,20.4,,,,mviggiano@neoninc.org,clopez@field-ops.org,"",20200224T161852Z
5c259e53-d138-4b43-8361-92131e2e94fc,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-11-15T12:37Z,stream,,,GUIL.SS.20161115,GUIL.20161115,,Grab,9.03,106.6,168.1,20.3,,,,mpagan@neoninc.org,kricks@field-ops.org,,20200224T162500Z
05cc5344-f8af-42db-b304-189e238b8cbb,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-11-29T12:29Z,stream,,,GUIL.SS.20161129,GUIL.20161129,,Grab,7.73,89.6,194.4,19.4,,,,clopez@field-ops.org,mviggiano@neoninc.org,,20200224T162500Z
390b71ee-0b6c-453e-aac6-d739111ba9a3,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2016-12-13T12:31Z,stream,,,GUIL.SS.20161213,GUIL.20161213,,Grab,8.4,96.9,204.6,19.5,,,,mviggiano@neoninc.org,jorengo@neoninc.org,,20200224T162256Z
d67fc941-a174-4247-ae1e-aca869f23508,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-01-24T12:35Z,stream,,,GUIL.SS.20170124,GUIL.20170124,,Grab,8.57,97.6,221.5,18.7,,,,mviggiano@neoninc.org,mpagan@neoninc.org,,20200224T175149Z
433c73b3-ea76-4a0b-a072-2f7117bdc363,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-02-14T11:54Z,stream,,,GUIL.SS.20170214,GUIL.20170214,,Grab,8.27,93.2,154.7,18.2,,,,clopez@field-ops.org,amegill@field-ops.org,,20200224T175122Z
ca10f9ae-5c0d-4f3f-a255-7530b8706361,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-02-28T12:25Z,stream,,,GUIL.SS.20170228,GUIL.20170228,,Grab,8.06,93,222.8,19.5,,,,mpagan@neoninc.org,amegill@field-ops.org,,20200224T175122Z
70e481c7-32fa-423d-a423-f381eb89557f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-03-28T12:05Z,stream,,,GUIL.SS.20170328,GUIL.20170328,,Grab,8.57,100.5,209.6,20,,,,mviggiano@neoninc.org,clopes@field-ops.org,,20200224T161837Z
3c43485d-0b4f-4976-8221-777058d30389,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-04-06T13:15Z,stream,,,GUIL.SS.20170406,GUIL.20170406,,Grab,7.81,90.7,204.5,19.4,,,,mviggiano@neoninc.org,clopez@neoninc.org,"Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2). GPS coordinates: 18.17442, -66.80039.|Sampling location was moved 11 meters upstream, relative to previous location, to be closer to the newly installed sensors (S2)|Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2).|Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2).|Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2).|Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2).",20200224T162015Z
041d5edf-5100-4db2-9e29-4a74066d73dd,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-04-25T12:30Z,stream,,,GUIL.SS.20170425,GUIL.20170425,,Grab,8.51,101.3,209.9,20.8,,,,mpagan@neoninc.org,clopez@battelleecology.org,"",20200224T162015Z
04aaefd9-d411-4752-b4ad-6472fba3c1b8,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-05-04T12:17Z,stream,,,GUIL.SS.20170504,GUIL.20170504,,Grab,8.45,98.4,220.2,19.8,,,,clopez@field-ops.org,mpagan@neoninc.org,,20200224T175610Z
2550ced5-2dc4-449f-a5eb-9251a49eea21,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-05-24T11:57Z,stream,,,GUIL.SS.20170524,GUIL.20170524,,Grab,8.84,106.2,232.2,21.5,,,,mpagan@neoninc.org,clopez@field-ops.org,,20200224T175610Z
5d14a0d8-e97c-4433-98ad-381a917a885c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-05-30T11:12Z,stream,,,GUIL.SS.20170530,GUIL.20170530,,Grab,8.44,103.1,228,22.3,,,,wplaza-muniz@neoninc.org,mviggiano@battelleecology.org,,20200224T175610Z
e28f362d-1906-4159-88d5-48cae7e312cf,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-06-12T13:03Z,stream,,,GUIL.SS.20170612,GUIL.20170612,,Grab,9.36,112.6,234.3,21.4,,,,gtavarez@battelleecology.org,clopez@field-ops.org,,20200224T175303Z
cddd9255-89c8-42f1-b591-282f9f1c0f19,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-06-27T11:57Z,stream,,,GUIL.SS.20170627,GUIL.20170627,,Grab,7.73,93.1,221.9,21.6,,,,Mpagan@battelleecology.org,mviggiano@battelleecology.org,,20200224T175303Z
d137950f-28ec-45e4-9b3e-10a5e1e4259f,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-07-19T11:39Z,stream,,,GUIL.SS.20170719,GUIL.20170719,,Grab,8.8,107,237,22.2,,,,mpagan@neoninc.org,amegill@field-ops.org,,20200224T161850Z
c33d4bf9-463a-4cda-98a1-0b0750d52c06,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-07-24T13:04Z,stream,,,GUIL.SS.20170724,GUIL.20170724,,Grab,8.33,101.6,224.3,22.5,,,,jquinones@battelleecology.org,clopez@battelleecology.org,,20200224T161850Z
7b769a9a-fc88-4361-944d-f1f571ad3e91,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-08-22T12:27Z,stream,,,GUIL.SS.20170822,GUIL.20170822,,Grab,8.17,99.1,204.7,21.9,,,,clopez@battelleecology.org,mpagan@neoninc.org,"",20200224T161830Z
587eed84-8ef4-4003-abc2-507cf016015e,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-08-29T12:23Z,stream,,,GUIL.SS.20170829,GUIL.20170829,,Grab,,,,,,,,gtavarez@field-ops.org,Mpagan@battelleecology.org,Conductivity and DO information was not collected due to critical low battery and the instrument turned off.,20200224T161830Z
b2af4a48-249e-485e-8d3b-227b87936842,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-09-14T11:22Z,stream,,,GUIL.SS.20170914,GUIL.20170914,,Grab,7.74,93.1,205.1,21.5,,,,mpagan@neoninc.org,ajimenez@battelleecology.org,,20200224T161856Z
b197b25a-7847-43be-bcb8-930a3582cc84,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-09-18T12:55Z,stream,,,GUIL.SS.20170918,GUIL.20170918,,Grab,7.81,90.7,204.5,22.1,,,,jquinones@neoninc.org,mpagan@neoninc.org,,20200224T161856Z
7a00c639-896f-4e12-b231-f723b2cbb88b,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-11-13T12:25Z,stream,,,GUIL.SS.20171113,GUIL.20171113,,Grab,8.22,97.8,222.1,20.7,,,,clopez@battelleecology.org,ajimenez@battelleecology.org,"",20200224T162448Z
b34028f0-932d-42e9-bc62-92773e331e50,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-11-21T12:05Z,stream,,,GUIL.SS.20171121,GUIL.20171121,,Grab,8.39,99.4,199.2,20.6,,,,Mpagan@battelleecology.org,amegill@battelleecology.org,Odor like horse manure,20200224T162448Z
5180697c-6b3e-42ec-acf1-25e6560b4c2e,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-11-28T12:10Z,stream,,,GUIL.SS.20171128,GUIL.20171128,,Grab,8.67,99.7,211,19.3,,,,mpagan@neoninc.org,tvelazquez-rojas@battelleecology.org,"",20200224T162448Z
ba430e17-8791-4f7e-83a7-883b73933a51,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2017-12-12T13:08Z,stream,,,GUIL.SS.20171212,GUIL.20171212,,Grab,8.56,98.5,227.4,18.8,,,,tvelazquez-rojas@battelleecology.org,clopez@battelleecology.org,,20200224T162227Z
d0578b00-2be7-4460-948a-7be57a1385bf,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-01-23T12:15Z,stream,,,GUIL.SS.20180123,GUIL.20180123,,Grab,8.94,90.1,220.4,19.3,,,,Mpagan@battelleecology.org,tvelazquez-rojas@battelleecology.org,,20200224T175128Z
3b5466a4-336b-4c6e-8c64-b73f3b9899e6,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-02-14T13:07Z,stream,,,GUIL.SS.20180214,GUIL.20180214,,Grab,8.4,95.5,230,19.6,,,,jquinones@battelleecology.org,kruizmedina@battelleecology.org,"",20200224T161805Z
cdbe1877-c5c1-4eaf-9190-f8e69b437622,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-02-27T13:16Z,stream,,,GUIL.SS.20180227,GUIL.20180227,,Grab,8.52,96.5,196.8,18.6,,,,kruizmedina@battelleecology.org,Mpagan@battelleecology.org,Repositioned SWC location N18.17412 W 66.79972,20200224T161805Z
d9a83674-9999-464e-9e06-1322e0a41d9e,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-03-27T12:17Z,stream,,,GUIL.SS.20180327,GUIL.20180327,,Grab,8.28,95.8,175.7,19.5,,,,mpagan@neoninc.org,iortiz@battelleecology.org,,20200224T161805Z
e7dafd3a-4204-49eb-b8aa-1c205a548a40,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-04-09T12:02Z,stream,,,GUIL.SS.20180409,GUIL.20180409,,Grab,7.79,91.7,220.6,20.5,,,,Mpagan@battelleecology.org,iortiz@battelleecology.org,,20200224T175614Z
7adeed9c-f35f-4242-bd36-8f2b97a9f29c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-04-24T12:18Z,stream,,,GUIL.SS.20180424,GUIL.20180424,,Grab,8.02,95.6,201.4,21.4,,,,iortiz@battelleecology.org,mviggiano@battelleecology.org,,20200224T175614Z
a53212cb-7c6c-4896-96cc-ac4008152b56,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-05-02T12:24Z,stream,,,GUIL.SS.20180502,GUIL.20180502,,Grab,8.42,97.7,220.8,21.8,,,,iortiz@battelleecology.org,Mpagan@battelleecology.org,,20200224T175256Z
4bb7edc2-6223-4a5d-a59c-92249915ad85,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-05-23T13:09Z,stream,,,GUIL.SS.20180523,GUIL.20180523,,Grab,8.2,96.6,163.6,20.6,,,,Mpagan@battelleecology.org,ajimenez@battelleecology.org,,20200224T175256Z
372285ba-a250-4ca6-a626-a00fefc8d82b,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-05-29T12:10Z,stream,,,GUIL.SS.20180529,GUIL.20180529,,Grab,7.97,96.1,182,21.8,,,,iortiz@battelleecology.org,tvelazquez-rojas@battelleecology.org,,20200224T175256Z
63fd1149-9e40-4380-bf41-4d6915f90939,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-06-12T12:28Z,stream,,,GUIL.SS.20180612,GUIL.20180612,,Grab,8.02,97.2,229.7,23.2,,,,jquinones@battelleecology.org,iortiz@battelleecology.org,,20200224T161846Z
3faeadf5-8919-4a04-8c21-3b2837f9be7c,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-06-26T12:13Z,stream,,,GUIL.SS.20180626,GUIL.20180626,,Grab,7.91,98.5,221.1,23.1,,,,gtavarez@battelleecology.org,iortiz@battelleecology.org,,20200224T161846Z
1a8c3c25-f4b8-4cc3-bc7f-56ac3d33eb69,D04,GUIL,GUIL.AOS.S2,18.174094,-66.79971,0.1,10,546,0.1,WGS84,,,,,,2018-07-18T11:09Z,stream,,,GUIL.SS.20180718,GUIL.20180718,,Grab,7.26,89.4,226.7,22.9,,,,Mpagan@battelleecology.org,amegill@battelleecology.org,,20200224T162037Z
